screen_name,created_at,text,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
niki_roussi,2021-09-08T09:55:27Z,"Κατά τ αλλα #metoo #ισότητα #γυναικοκτονία κι άλλα γραφικά Χειρότεροι κι από τους μουσουλμάνους με τα χαρέμια είμαστε ως κοινωνία αφού δεχόμαστε να προβάλλονται τέτοια σκουπίδια που προσβάλλουν κατάφωρα την αξιοπρέπεια του ανθρώπου (ναι, η γυναίκα είναι άνθρωπος!   #TheBachelorGR",,,"lawyer/ family - relationship canselor. Mum and wife, amateur photographer and musician and always a traveler.",Twitter for Android,el,1435542290936877057
Iliababy,2021-09-08T09:53:55Z,Αυτός ο προπονητής δεν ξέρω τι ήταν που κατηγόρησε η κα Μπεκατώρου  και ξεκίνησε το #MeToo τί έγινε ; τί τον έκαναν; οι κυρίες Καρύδη και Παπαχαραλάμπους και όλες οι άλλες  του #MeToo  βλέπουν #bachelorgr ;,,,I’m here to avoid friends on Facebook.,Twitter Web App,el,1435541903362117634
grandradio1,2021-09-08T09:38:44Z,#ΓνήσιεςΓεύσεις:#Ζυμαρικά με μαύρο #σκόρδο https://t.co/qZfOkA7DbP #salonikaplus  #MeToo   #Greece #BigBrotherGR #Εμβολιο #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR #GiTisElias #σασμος,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1435538083324338185
in_gr,2021-09-08T09:33:09Z,Σοφία Παυλίδου - Νέα καταγγελία εις βάρος γνωστού σκηνοθέτη στο πλαίσιο του #MeToo https://t.co/mgQKjajcbp,,,The leading news site in Greece,Twitter Web App,el,1435536679075524608
dikaiologitika,2021-09-08T09:32:27Z,Σοφία Παυλίδου: Η καταγγελία για γνωστό σκηνοθέτη που ανάγκαζε ηθοποιούς να βγάλουν τα ρούχα τους (βίντεο) #MeToo #Σοφία_Παυλίδου https://t.co/zzthhdRvdR,,,Γιατί η επικαιρότητα έχει πραγματικές ειδήσεις  #dikaiologitika,Twitter Web App,el,1435536502268833795
hidiecrybye,2021-09-08T08:56:23Z,Φαντάζομαι θα γίνεται πανικός στο #MeToo #metooGR https://t.co/dvmDPVkuMv,,,Στηρίζω έμπρακτα τον Φεμινισμό. Έχω φτιάξει μεγάλη κουζίνα για να νιώθει Βασίλισσα εκεί μέσα η γυναίκα μου. DM ΜΟΝΟ αν ξέρετε να μαγειρεύετε κεμπάπ και φαλάφελ.,Twitter for Android,el,1435527423815192577
bosnoxoritis,2021-09-08T08:56:12Z,"AppleToo: το κίνημα #Metoo μεταφέρεται και στην πολυεθνική Apple https://t.co/NV24V3wU9X
#AppleToo",,,,Twitter Web App,el,1435527380207120384
xekinima,2021-09-08T08:55:24Z,"AppleToo: το κίνημα #Metoo μεταφέρεται και στην πολυεθνική Apple https://t.co/fFect5vzeq
#AppleToo",,,Η σελίδα στο twiter της Διεθνιστικής Σοσιαλιστικής Οργάνωσης - ΞΕΚΙΝΗΜΑ.,Twitter Web App,el,1435527175176953863
grandradio1,2021-09-08T08:04:41Z,Η seχy εμφάνιση της #Zendaya με #leatherwetdress στο #φεστιβάλ Βενετίας https://t.co/eyJQcefQay #salonikaplus  #MeToo   #Greece #BigBrotherGR #Εμβολιο #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR #GiTisElias #σασμος,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1435514413579177985
Teleman73257129,2021-09-08T07:49:20Z,"Ελλαδα με 9 γυναικοκτονιες το 2021. Επισης Ελλάδα:
#φεμινισμος #πατριαρχια #MeToo https://t.co/B1a1sfBe03",,,,Twitter for Android,el,1435510552936304641
grandradio1,2021-09-08T07:41:10Z,#Σεισμός τα ξημερώματα στη #Νίσυρο https://t.co/s7w1C7YBlh #salonikaplus  #MeToo   #Greece #BigBrotherGR #Εμβολιο #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive  #Θεσσαλονίκη,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1435508493654573056
grandradio1,2021-09-08T07:35:35Z,#Εφορία – Παρατείνεται μέχρι #15Σεπτεμβρίου η προθεσμία υποβολής των φορολογικών δηλώσεων https://t.co/fkF468ADvR #salonikaplus  #MeToo   #Greece #Εμβολιο #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1435507089175203842
grandradio1,2021-09-08T07:31:00Z,Προκριματικά #Μουντιάλ: Μονόδρομος για την Εθνική η νίκη με Σουηδία https://t.co/t60E2Hz0WZ #salonikaplus  #MeToo   #Greece #BigBrotherGR #Εμβολιο #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1435505935401852931
gekoyb,2021-09-08T06:58:47Z,"""ΔΕΝ ΦΤΑΙΣ ΕΣΥ - ΕΣΥ ΕΙΣΑΙ ΤΟ ΘΥΜΑ"" 
ΕΚΠΛΗΚΤΙΚΗ ΔΟΥΛΕΙΑ από έναν νέο άνθρωπο, δείτε το, εμένα με τσάκισε... όποια θέλει να μιλήσει είμαι ΕΔΩ κορίτσια #MeTooGr #MeToo 

Link on YouTube: https://t.co/gW1hS4OBVZ
Link on Instagram:https://t.co/ybdgy3Ijfa

credits to @TheodaraM https://t.co/sdxezPCsrY",,,good will always prevail & truth will eventually out 🤍 #antifa 🖤  #team_musicLov3rs,Twitter Web App,el,1435497828646899715
grandradio1,2021-09-08T06:44:53Z,Επιστρέφει κανονικά η «#Φάρμα» μετά τις πυρκαγιές – Πού θα γίνουν τα γυρίσματα https://t.co/sXKYWvQEOD #salonikaplus  #MeToo   #Greece #BigBrotherGR #Εμβολιο #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1435494331260063745
grandradio1,2021-09-08T06:23:21Z,#Selftest: Από #σήμερα η διάθεσή τους για τους #μαθητές στα #φαρμακεία – Τι πρέπει να γνωρίζετε https://t.co/vwe6RhjIU2 #salonikaplus #topchefgr #MeToo   #Greece #BigBrotherGR #Εμβολιο #AgriesMelisses #PameDanai #happyday  #MegaKalimera #toprwino #Tlive  #Θεσσαλονίκη #TheBachelor,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1435488912705826816
grandradio1,2021-09-08T05:39:40Z,#ΕΝΦΙΑ: Λήγει η προθεσμία για τις διορθώσεις στο Ε9 https://t.co/RXZ1cZHyAN #salonikaplus  #MeToo   #Greece #BigBrotherGR #Εμβολιο #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #Εμβολιο #toprwino #Tlive  #Θεσσαλονίκη #Τζουλια_Νοβα,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1435477917270695938
4IEUlGPjgx1H6mX,2021-09-08T00:30:45Z,"#MeToo #antireport #βιαστης 
⚠️Αυτός ο άντρας βίασε γυναίκα στις 2/9 στο δημοτικό θέατρο Βόλου, στο πάρκο Ρήγα Φεραίου υπό την απειλή μαχαιριού!Το παραθέτω ξανά για να το δουν αλληλέγγυοι και συλλογικότητες από τον Βόλο που μπορούν να βοηθήσουν και να προστατεύσουν πιθανά θύματα. https://t.co/SQGeutOjxk",,,,Twitter for Android,el,1435400177528053760
grandradio1,2021-09-07T21:48:08Z,Ελεονώρα #Μελέτη για #MadClip: Αυτό είναι το αποτέλεσμα όταν δεν προσέχουμε στους δρόμους https://t.co/KQxLMaqU8g #salonikaplus  #MeToo   #Greece #BigBrotherGR #Εμβολιο #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive  #Θεσσαλονίκη,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1435359255348092929
Reina_gavrias,2021-09-07T21:43:59Z,"Όταν αυτούς που νόμιζες μεγάλους,αποδεικνύονται μικροί. #MeToo #metooGR https://t.co/Mtc9E5qBzQ",,,Θέατρο-λογοτεχνία-σινεμά και φίλοι. Ιδέες αριστερές από πάντα.Δεν παραδίδουμε πουθενά τα γκέμια της ζωής μας.,Twitter Web App,el,1435358209078923275
grandradio1,2021-09-07T21:32:56Z,Συνελήφθησαν 24 μέλη του #Ρουβίκωνα για την εισβολή στο υπουργείο Περιβάλλοντος https://t.co/rF8f8EKdoo #salonikaplus #topchefgr #MeToo   #Greece #BigBrotherGR #Εμβολιο #AgriesMelisses #PameDanai  #lifestyle #happyday  #MegaKalimera #toprwino #Tlive  #Θεσσαλονίκη #TheBachelorGR,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1435355428960022535
grandradio1,2021-09-07T21:22:22Z,Μεθυσμένο κρητικό #κατσικάκι με #τυροζούλι https://t.co/nesDKH7P8K #salonikaplus #topchefgr #MeToo   #Greece #BigBrotherGR #Εμβολιο #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday  #MegaKalimera #toprwino #Tlive  #Θεσσαλονίκη #Συνταγή,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1435352770748485634
XrhstosVas,2021-09-07T20:26:39Z,Το νούμερα που θα δώσετε αύριο στα #TheBachelorGR είναι η απαντηση τι στο π%&amp;$&amp; παει στραβα με την ελληνικη τηλεοραση. Στην εποχή του #MeToo γινετε θεατες αυτού του....reality.,,,"Στο https://t.co/up8Z2caHAt σας ενημερωνώ για τις ελληνικές κυκλοφορίες στην μουσική.
Ένω για review παραστάσεων στο https://t.co/UDTxzJ6Xr4",Twitter for Android,el,1435338747990654976
thanasima_agna,2021-09-07T20:15:59Z,EYTYXIA ΠΕΣ ΟΤΙ ΣΕ ΣΑΠΙΖΕΙ στο ξυλο ο καργιολης o πρωην για να σε βαλουμε στο #MeToo κι εσενα! #gitiselias,,,"♋με♑:50% Θανάσιμα+50% Αγνά Tweets.
1.👮‍♂️της📺 & της ελλ. γλώσσας. 2.🐶,🐱,🍫,🥯,🥞=♥️. 3.9⃣0⃣s=💙. 4.Ρατσισμός:🚫 5.Humour: ➕➕➕
👨‍🎓: ΠΑΛΙΕΣ ΕΛΛΗΝΙΚΕΣ ΣΕΙΡΈΣ",Twitter Web App,el,1435336063678095360
grandradio1,2021-09-07T19:59:01Z,#Θεσσαλονίκη: Μεγάλη φωτιά δίπλα από το Ιατρικό #Διαβαλκανικό Κέντρο και το #ξενοδοχείο #Nikopolis https://t.co/lgQaOGsdhv #salonikaplus #topchefgr #MeToo   #Greece #BigBrotherGR #Εμβολιο #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1435331791993311238
grandradio1,2021-09-07T19:49:18Z,#Γαλλία: Ένοπλη ληστεία σε #κοσμηματοπωλείο της αλυσίδας #Bulgari https://t.co/jvf61cyOOF #salonikaplus #topchefgr #MeToo   #Greece #BigBrotherGR #Εμβολιο #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday  #MegaKalimera #toprwino #Tlive  #Θεσσαλονίκη,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1435329349012660224
grandradio1,2021-09-07T18:57:51Z,#Συνταγή για πεντανόστιμη χοιρινή #μπριζόλα στον #φούρνο - Πώς θα παραμείνει ζουμερή https://t.co/P4yZYr4c2a #salonikaplus #topchefgr #MeToo   #Greece #BigBrotherGR #Εμβολιο #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive  #Θεσσαλονίκη,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1435316401900773377
grandradio1,2021-09-07T18:54:14Z,Τρία #μυστικά για να καίτε περισσότερες #θερμίδες https://t.co/tmHh5JQwKY #salonikaplus #topchefgr #MeToo   #Greece #BigBrotherGR #Εμβολιο #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday  #MegaKalimera #toprwino #Tlive  #Θεσσαλονίκη,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1435315489811611652
psychomisguider,2021-09-07T18:49:55Z,"Και με αυτή τη δικαιολογία της ""συγχώρεσης"" μανιπιουλάρουν οι κακοποιητές, ειδικά σε αυτή τη χώρα των Χριστιανοταλιμπάν. Αυτή η κοινωνία δε σηκώνει άλλη συγχώρεση όπως την εννοείτε εσείς κ.Χειλάκη. #MeToo #metooGR https://t.co/4Io274Beec",,,"Επαγγελματίας ομοφυλόφιλος και εξοργισμένη πολίτης. 
Ξεκίνησα να ασχολούμαι με το account σχετικά πρόσφατα εξαιτίας κοινωνικοπολιτικής ασφυξίας και λόγω #Metoo",Twitter for Android,el,1435314402899763207
titinaz2,2021-09-07T17:23:11Z,"#χειλακης μην ανησυχείς ούτε τους παιδεραστές κ βιαστές θα ξεχάσουμε ούτε τα πλυντήριά τους.

#λιγναδης #Φιλιππιδης #MeToo",,,ζω απο περιεργεια για το παρακατω,Twitter for Android,el,1435292577868271616
newsbeast,2021-09-07T13:47:25Z,Χειλάκης για ελληνικό #metoo: Το καλύτερο που έχουμε να κάνουμε είναι να σιωπήσουμεhttps://t.co/u7MNLeDAyE,,,News & Media Website,Twitter Web App,el,1435238279423594497
lulu_mikri,2021-09-07T13:16:38Z,#nonamenofacegr ξερουμε ποιο ειναι το νεο του ακαου; τελικα τον εριξαν οπως μας ειχε προειδοποιησει; εκανε πολυ καλη δουλεια στο #metoo  και οχι μονο! Οποιος ξερει ας μας στειλει @NoNameMeTooGR,,,,Twitter for Android,el,1435230532309295112
clickatlifegr,2021-09-07T13:07:33Z,"https://t.co/0FfVhvscPV
Ένα σύγχρονο, μοντέρνο, γρήγορο έργο με έξυπνο χιούμορ, που μέσα σε αυτό αναγνωρίζεις το κίνημα #MeToo που τον τελευταίο καιρό μας έχει απασχολήσει πολύ. https://t.co/DkU7cuzg6m",,,"Click στα θεάματα, τη μουσική, την τέχνη και τα γράμματα, το φαγητό, τα ταξίδια, τη ζωή!",Twitter Web App,el,1435228243129405444
Notorio69751543,2021-09-07T12:41:24Z,"Τι σημαίνει επαναπατρισμός για τους Σύρους πρόσφυγες:
""... 14 περιπτώσεις σεξουαλικής βίας που διέπραξαν οι δυνάμεις ασφαλείας, συμπεριλαμβανομένων 7 υποθέσεων βιασμού σε βάρος πέντε γυναικών, ενός εφήβου κι ενός κοριτσιού πέντε ετών.""
#metoo #metooGR https://t.co/nv9Bv8Yc4T",,,"Ξέρω πως η βλακεία είναι ανίκητη αλλά δεν αντέχω την αδικία. Κάνω ό,τι μπορώ.",Twitter Web App,el,1435221665848385539
